SPEED,Cross_Section,Layer,SHAPE,CASTER,GEO_FAULT,
229,70.69,1,2,3,4,
229,70.69,2,2,0,0,
229,70.69,3,2,-1,2,
229,70.69,4,2,-1,2,
229,950.33,5,1,0,0,
229,950.33,1,1,0,0,
229,949.97,2,1,0,0,
229,950.33,3,1,0,0,
229,950.33,4,1,0,0,
229,950.33,5,1,0,0,
229,950.33,1,1,0,0,
229,950.33,2,1,0,0,
229,950.33,3,1,0,0,
229,950.33,4,1,0,0,
230,785.40,1,1,0,0,
230,785.40,1,1,0,0,
230,785.40,1,1,0,0,
230,785.40,1,1,0,0,
230,785.40,1,1,0,0,
230,785.04,1,1,0,0,
230,785.40,1,1,0,0,
230,785.40,1,1,0,0,
230,785.40,1,1,0,0,
230,785.40,1,1,0,0,
230,785.40,5,1,0,0,
230,785.40,1,1,0,0,
230,785.00,2,1,0,0,
230,785.40,3,1,0,0,
230,785.40,4,1,-1,2,
230,785.40,5,1,0,0,
230,785.01,1,1,0,0,
230,785.03,2,1,0,0,
230,785.04,3,1,0,0,
230,785.01,4,1,0,0,
230,196.35,5,1,0,0,
230,196.35,1,1,0,0,
230,196.35,2,1,0,0,
230,196.35,3,1,0,0,
230,196.35,4,1,-1,2,
230,195.99,5,1,0,0,
230,196.35,1,1,0,0,
230,196.35,2,1,0,0,
230,196.35,3,1,0,0,
230,196.35,4,1,0,0,
230,282.74,5,2,-1,2,
230,282.74,1,2,0,0,
230,282.74,2,2,0,0,
230,282.74,3,2,0,0,
230,282.74,4,2,0,1,
230,282.38,5,2,-1,2,
230,282.74,1,2,0,0,
230,282.74,2,2,-1,2,
230,282.74,3,2,0,0,
230,282.74,4,2,-1,2,
230,502.66,5,2,0,0,
230,502.66,1,2,0,0,
230,502.66,2,2,0,0,
230,502.66,3,2,0,0,
230,502.66,4,2,0,0,
230,502.66,5,2,0,0,
230,502.66,1,2,0,0,
230,502.66,2,2,0,0,
230,502.66,3,2,0,0,
230,502.66,4,2,0,0,
230,70.69,5,2,-1,2,
230,70.69,1,2,0,0,
230,70.69,2,2,0,0,
230,70.69,3,2,3,4,
230,70.69,4,2,3,4,
230,70.69,5,2,0,0,
230,70.69,1,2,2,3,
230,70.69,2,2,-1,2,
230,70.69,3,2,0,0,
230,70.69,4,2,0,0,
230,949.97,5,1,0,0,
230,950.33,1,1,0,0,
230,950.33,2,1,0,0,
230,950.33,3,1,0,0,
230,950.33,4,1,0,0,
230,950.33,5,1,0,0,
230,950.33,1,1,0,0,
230,950.33,2,1,0,0,
230,950.33,3,1,0,0,
230,950.33,4,1,0,0,
231,785.40,1,1,0,0,
231,785.40,1,1,0,0,
231,785.40,1,1,0,0,
231,785.40,1,1,0,0,
231,785.40,1,1,0,0,
231,785.40,1,1,0,0,
231,785.40,1,1,0,0,
231,785.40,1,1,0,0,
231,785.04,1,1,0,0,
231,785.40,1,1,0,0,
231,785.40,5,1,0,0,
231,785.40,1,1,0,0,
231,785.40,2,1,0,0,
231,785.40,3,1,0,0,
231,785.40,4,1,0,0,
231,785.40,5,1,0,0,
231,785.03,1,1,0,0,
231,785.04,2,1,0,0,
231,785.40,3,1,0,0,
231,785.40,4,1,0,0,
231,196.35,5,1,0,0,
231,196.35,1,1,0,0,
231,196.35,2,1,0,0,
231,196.35,3,1,0,0,
231,196.35,4,1,0,0,
231,196.35,5,1,0,0,
231,196.35,1,1,0,0,
231,195.99,2,1,0,0,
231,196.00,3,1,0,0,
231,196.35,4,1,0,0,
231,282.74,5,2,0,0,
231,282.74,1,2,0,0,
231,282.74,2,2,-1,2,
231,282.74,3,2,0,0,
231,282.74,4,2,0,0,
231,282.74,5,2,0,0,
231,282.74,1,2,0,0,
231,282.74,2,2,0,0,
231,282.74,3,2,0,0,
231,282.74,4,2,0,0,
231,502.66,5,2,0,0,
231,502.66,1,2,0,0,
231,502.66,2,2,0,0,
231,502.66,3,2,0,0,
231,502.66,4,2,0,0,
231,502.66,5,2,3,4,
231,502.66,1,2,0,0,
231,502.66,2,2,0,0,
231,502.66,3,2,0,0,
231,502.66,4,2,0,0,
231,70.69,5,2,0,1,
231,70.69,1,2,3,4,
231,70.69,2,2,0,0,
231,70.69,3,2,0,0,
231,70.69,4,2,0,0,
231,70.69,5,2,0,0,
231,70.69,1,2,2,3,
231,70.69,2,2,0,0,
231,70.69,3,2,0,0,
231,70.69,4,2,0,0,
231,950.33,5,1,0,0,
231,950.33,1,1,0,0,
231,950.33,2,1,0,0,
231,950.33,3,1,0,0,
231,950.33,4,1,0,0,
231,950.33,5,1,0,0,
231,950.33,1,1,0,0,
231,950.33,2,1,0,0,
231,950.33,3,1,0,0,
231,950.33,4,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,1,1,0,0,
232,785.40,5,1,0,0,
232,785.40,1,1,0,0,
232,785.40,2,1,-1,2,
232,785.40,3,1,0,0,
232,785.40,4,1,0,0,
232,785.03,5,1,0,0,
232,785.40,1,1,-1,2,
232,785.40,2,1,2,3,
232,785.04,3,1,0,0,
232,785.40,4,1,0,0,
232,196.35,5,1,0,0,
232,196.35,1,1,0,0,
232,196.35,2,1,0,0,
232,196.35,3,1,0,0,
232,196.35,4,1,0,0,
232,195.99,5,1,0,0,
232,196.35,1,1,0,0,
232,195.97,2,1,0,0,
232,196.35,3,1,0,0,
232,196.35,4,1,0,0,
232,282.74,5,2,0,0,
232,282.74,1,2,0,0,
232,282.74,2,2,0,0,
232,282.74,3,2,0,0,
232,282.74,4,2,0,0,
232,282.74,5,2,0,0,
232,282.74,1,2,0,0,
232,282.74,2,2,0,0,
232,282.74,3,2,0,0,
232,282.74,4,2,0,0,
232,502.66,5,2,0,0,
232,502.66,1,2,0,0,
232,502.66,2,2,0,0,
232,502.66,3,2,3,4,
232,502.66,4,2,0,0,
232,502.66,5,2,0,0,
232,502.66,1,2,0,0,
232,502.66,2,2,3,4,
232,502.66,3,2,0,0,
232,502.66,4,2,0,0,
232,70.69,5,2,0,0,
232,70.69,1,2,0,0,
232,70.69,2,2,0,0,
232,70.69,3,2,0,0,
232,70.69,4,2,0,0,
232,70.69,5,2,0,0,
232,70.69,1,2,2,3,
232,70.69,2,2,0,0,
232,70.69,3,2,0,0,
232,70.69,4,2,0,0,
232,950.33,5,1,0,0,
232,950.33,1,1,0,0,
232,950.33,2,1,0,0,
232,950.33,3,1,0,0,
232,950.33,4,1,0,0,
232,950.33,5,1,0,0,
232,950.33,1,1,0,0,
232,950.33,2,1,0,0,
232,950.33,3,1,0,0,
232,950.33,4,1,0,0,
233,785.40,1,1,0,0,
233,785.40,1,1,0,0,
233,785.40,1,1,0,0,
233,785.04,1,1,0,0,
233,785.40,1,1,0,0,
233,785.40,1,1,0,0,
233,785.40,1,1,0,0,
233,785.40,1,1,0,0,
233,785.03,1,1,0,0,
233,785.40,1,1,0,0,
233,785.04,5,1,0,0,
233,785.40,1,1,0,0,
233,785.40,2,1,0,0,
233,785.40,3,1,0,0,
233,785.40,4,1,0,0,
233,785.40,5,1,-1,2,
233,785.05,1,1,0,0,
233,785.04,2,1,0,0,
233,785.40,3,1,0,0,
233,785.40,4,1,0,0,
233,195.98,5,1,-1,2,
233,196.35,1,1,0,0,
233,195.98,2,1,0,0,
233,196.35,3,1,0,0,
233,195.98,4,1,0,0,
233,196.35,5,1,0,0,
233,196.35,1,1,0,0,
233,196.35,2,1,-1,2,
233,196.35,3,1,0,0,
233,196.35,4,1,0,0,
233,282.74,5,2,0,0,
233,282.74,1,2,0,0,
233,282.74,2,2,0,0,
233,282.74,3,2,0,0,
233,282.74,4,2,-1,2,
233,282.74,5,2,0,0,
233,282.39,1,2,0,0,
233,282.74,2,2,0,0,
233,282.74,3,2,0,0,
233,282.74,4,2,-1,2,
233,502.66,5,2,0,0,
233,502.66,1,2,0,0,
233,502.66,2,2,0,0,
233,502.66,3,2,0,0,
233,502.66,4,2,0,0,
233,502.66,5,2,0,1,
233,502.66,1,2,0,0,
233,502.66,2,2,0,0,
233,502.66,3,2,0,0,
233,502.66,4,2,0,0,
233,70.69,5,2,0,0,
233,70.69,1,2,2,3,
233,70.69,2,2,0,0,
233,70.69,3,2,0,1,
233,70.69,4,2,0,0,
233,70.69,5,2,0,0,
233,70.69,1,2,0,1,
233,70.69,2,2,0,0,
233,70.69,3,2,0,0,
233,70.69,4,2,0,0,
233,950.33,5,1,0,0,
233,949.97,1,1,0,0,
233,950.33,2,1,0,0,
233,950.33,3,1,0,0,
233,950.33,4,1,0,0,
233,950.33,5,1,0,0,
233,950.33,1,1,-1,2,
233,950.33,2,1,0,0,
233,950.33,3,1,0,0,
233,950.33,4,1,0,0,
234,785.40,1,1,0,0,
234,785.40,1,1,0,0,
234,785.40,1,1,0,0,
234,785.40,1,1,0,0,
234,785.40,1,1,0,0,
234,785.04,1,1,0,0,
234,785.40,1,1,0,0,
234,785.04,1,1,0,0,
234,785.40,1,1,0,0,
234,785.40,1,1,0,0,
234,785.40,5,1,0,0,
234,785.05,1,1,0,0,
234,785.40,2,1,0,0,
234,785.40,3,1,0,0,
234,785.40,4,1,-1,2,
234,785.40,5,1,0,0,
234,785.40,1,1,0,0,
234,785.01,2,1,0,0,
234,785.40,3,1,0,0,
234,785.40,4,1,0,0,
234,196.35,5,1,0,0,
234,196.35,1,1,0,0,
234,195.97,2,1,0,0,
234,195.99,3,1,0,0,
234,196.35,4,1,0,0,
234,196.35,5,1,0,0,
234,195.96,1,1,-1,2,
234,196.35,2,1,0,0,
234,196.35,3,1,-1,2,
234,195.99,4,1,0,0,
234,282.74,5,2,0,0,
234,282.74,1,2,0,0,
234,282.74,2,2,0,0,
234,282.38,3,2,-1,2,
234,282.74,4,2,0,0,
234,282.74,5,2,0,0,
234,282.74,1,2,-1,2,
234,282.74,2,2,0,0,
234,282.74,3,2,0,0,
234,282.74,4,2,0,0,
234,502.66,5,2,0,0,
234,502.66,1,2,0,0,
234,502.66,2,2,2,3,
234,502.66,3,2,3,4,
234,502.66,4,2,0,0,
234,502.66,5,2,0,0,
234,502.66,1,2,0,0,
234,502.66,2,2,0,0,
234,502.66,3,2,0,0,
234,502.66,4,2,0,0,
234,70.69,5,2,0,0,
234,70.69,1,2,0,0,
234,70.69,2,2,0,0,
234,70.69,3,2,0,0,
234,70.69,4,2,0,0,
234,70.69,5,2,0,0,
234,70.69,1,2,0,0,
234,70.69,2,2,0,1,
234,70.69,3,2,0,0,
234,70.69,4,2,0,1,
234,950.33,5,1,0,0,
234,950.33,1,1,0,0,
234,950.33,2,1,0,0,
234,950.33,3,1,0,0,
234,949.97,4,1,0,0,
234,950.33,5,1,0,0,
234,949.98,1,1,0,0,
234,950.33,2,1,0,0,
234,950.33,3,1,0,1,
234,950.33,4,1,0,0,
235,785.40,1,1,0,0,
235,785.04,1,1,0,0,
235,785.40,1,1,0,0,
235,785.40,1,1,0,0,
235,785.03,1,1,0,0,
235,785.40,1,1,0,0,
235,785.40,1,1,0,0,
235,785.40,1,1,0,0,
235,785.40,1,1,0,0,
235,785.40,1,1,0,0,
235,785.40,5,1,0,0,
235,785.03,1,1,0,0,
235,785.40,2,1,0,0,
235,785.40,3,1,0,0,
235,785.03,4,1,0,0,
235,785.40,5,1,0,0,
235,785.40,1,1,0,0,
235,785.40,2,1,0,0,
235,785.40,3,1,0,0,
235,785.02,4,1,0,0,
235,196.35,5,1,0,0,
235,196.35,1,1,0,0,
235,196.35,2,1,0,0,
235,196.00,3,1,0,0,
235,195.99,4,1,0,0,
235,196.35,5,1,0,0,
235,196.35,1,1,0,0,
235,196.35,2,1,0,0,
235,196.35,3,1,0,0,
235,196.35,4,1,0,0,
235,282.39,5,2,0,0,
235,282.74,1,2,0,0,
235,282.74,2,2,0,0,
235,282.74,3,2,0,0,
235,282.74,4,2,0,0,
235,282.74,5,2,-1,2,
235,282.74,1,2,0,0,
235,282.38,2,2,0,0,
235,282.74,3,2,0,0,
235,282.74,4,2,0,0,
235,502.66,5,2,0,0,
235,502.66,1,2,0,0,
235,502.66,2,2,0,0,
235,502.66,3,2,0,0,
235,502.66,4,2,0,0,
235,502.66,5,2,0,0,
235,502.66,1,2,0,0,
235,502.66,2,2,0,0,
235,502.66,3,2,0,0,
235,502.66,4,2,0,1,
235,70.69,5,2,2,3,
235,70.69,1,2,3,4,
235,70.69,2,2,0,0,
235,70.69,3,2,0,0,
235,70.69,4,2,0,0,
235,70.69,5,2,-1,2,
235,70.69,1,2,0,0,
235,70.69,2,2,0,0,
235,70.69,3,2,0,0,
235,70.69,4,2,0,0,
235,949.97,5,1,0,0,
235,950.33,1,1,0,0,
235,949.98,2,1,0,0,
235,950.33,3,1,0,0,
235,950.33,4,1,0,0,
235,950.33,5,1,0,0,
235,950.33,1,1,0,0,
235,950.33,2,1,0,0,
235,950.33,3,1,0,0,
235,950.33,4,1,0,0,
236,785.40,1,1,0,0,
236,785.40,1,1,0,0,
236,785.04,1,1,0,0,
236,785.04,1,1,0,0,
236,785.40,1,1,0,0,
236,785.40,1,1,0,0,
236,785.40,1,1,0,0,
236,785.40,1,1,0,0,
236,785.40,1,1,0,0,
236,785.40,1,1,0,0,
236,785.40,5,1,0,0,
236,785.40,1,1,0,0,
236,785.40,2,1,0,0,
236,785.03,3,1,0,0,
236,785.40,4,1,-1,2,
236,785.40,5,1,0,0,
236,785.02,1,1,0,0,
236,785.04,2,1,0,0,
236,785.40,3,1,0,0,
236,785.01,4,1,0,0,
236,195.99,5,1,0,0,
236,195.99,1,1,0,0,
236,196.35,2,1,0,0,
236,196.35,3,1,0,0,
236,195.96,4,1,0,0,
236,196.35,5,1,0,0,
236,195.97,1,1,0,0,
236,196.35,2,1,0,0,
236,195.96,3,1,0,0,
236,195.96,4,1,0,0,
236,282.74,5,2,0,0,
236,282.74,1,2,-1,2,
236,282.74,2,2,0,0,
236,282.74,3,2,0,0,
236,282.74,4,2,0,0,
236,282.74,5,2,0,0,
236,282.74,1,2,0,0,
236,282.74,2,2,0,0,
236,282.74,3,2,0,0,
236,282.74,4,2,0,0,
236,502.66,5,2,0,0,
236,502.66,1,2,0,0,
236,502.66,2,2,0,0,
236,502.66,3,2,0,0,
236,502.66,4,2,2,3,
236,502.66,5,2,0,0,
236,502.66,1,2,0,0,
236,502.66,2,2,0,0,
236,502.66,3,2,0,0,
236,502.66,4,2,0,1,
236,70.69,5,2,0,0,
236,70.69,1,2,0,0,
236,70.69,2,2,0,0,
236,70.69,3,2,0,0,
236,70.69,4,2,3,4,
236,70.69,5,2,0,0,
236,70.69,1,2,0,0,
236,70.69,2,2,0,0,
236,70.69,3,2,0,0,
236,70.69,4,2,0,1,
236,950.33,5,1,0,0,
236,950.33,1,1,0,0,
236,950.33,2,1,0,0,
236,950.33,3,1,0,0,
236,950.33,4,1,0,0,
236,949.98,5,1,0,0,
236,950.33,1,1,0,0,
236,950.33,2,1,0,0,
236,950.33,3,1,0,0,
236,950.33,4,1,0,0,
237,785.40,1,1,0,0,
237,785.40,1,1,0,0,
237,785.40,1,1,0,0,
237,785.40,1,1,0,0,
237,785.03,1,1,0,0,
237,785.40,1,1,0,0,
237,785.40,1,1,0,0,
237,785.04,1,1,0,0,
237,785.40,1,1,0,0,
237,785.40,1,1,0,0,
237,785.40,5,1,-1,2,
237,785.01,1,1,0,0,
237,785.03,2,1,0,0,
237,785.04,3,1,0,0,
237,785.40,4,1,0,0,
237,785.00,5,1,0,0,
237,785.40,1,1,0,0,
237,785.40,2,1,0,0,
237,785.05,3,1,0,0,
237,785.40,4,1,0,0,
237,196.35,5,1,0,0,
237,196.35,1,1,0,0,
237,195.99,2,1,0,0,
237,196.35,3,1,0,0,
237,195.98,4,1,0,0,
237,196.35,5,1,0,0,
237,196.35,1,1,0,0,
237,196.35,2,1,0,0,
237,196.35,3,1,0,1,
237,196.35,4,1,0,0,
237,282.74,5,2,0,0,
237,282.74,1,2,0,0,
237,282.74,2,2,-1,2,
237,282.39,3,2,0,0,
237,282.74,4,2,0,0,
237,282.74,5,2,0,0,
237,282.74,1,2,-1,2,
237,282.74,2,2,-1,2,
237,282.74,3,2,0,0,
237,282.74,4,2,0,0,
237,502.66,5,2,0,0,
237,502.66,1,2,0,0,
237,502.66,2,2,0,0,
237,502.66,3,2,0,0,
237,502.66,4,2,0,0,
237,502.66,5,2,0,0,
237,502.66,1,2,0,0,
237,502.66,2,2,0,0,
237,502.66,3,2,0,0,
237,502.66,4,2,0,0,
237,70.69,5,2,0,0,
237,70.69,1,2,0,0,
237,70.69,2,2,0,0,
237,70.69,3,2,0,0,
237,70.69,4,2,0,0,
237,70.69,5,2,0,0,
237,70.69,1,2,-1,2,
237,70.69,2,2,0,0,
237,70.69,3,2,0,0,
237,70.69,4,2,0,0,
237,950.33,5,1,0,0,
237,950.33,1,1,0,0,
237,949.98,2,1,0,0,
237,950.33,3,1,0,0,
237,949.96,4,1,0,0,
237,950.33,5,1,0,0,
237,950.33,1,1,0,0,
237,950.33,2,1,0,0,
237,950.33,3,1,0,0,
237,950.33,4,1,0,0,
238,785.40,1,1,0,0,
238,785.02,1,1,0,0,
238,785.40,1,1,0,0,
238,785.40,1,1,0,0,
238,785.40,1,1,0,0,
238,785.04,1,1,0,0,
238,785.04,1,1,0,0,
238,785.40,1,1,0,0,
238,785.40,1,1,0,0,
238,785.40,1,1,0,0,
238,785.05,5,1,-1,2,
238,785.03,1,1,0,0,
238,785.40,2,1,0,0,
238,785.40,3,1,2,3,
238,785.40,4,1,-1,2,
238,785.40,5,1,0,0,
238,785.40,1,1,0,0,
238,785.40,2,1,0,0,
238,785.03,3,1,0,0,
238,785.40,4,1,0,0,
238,195.98,5,1,0,0,
238,196.35,1,1,0,0,
238,196.35,2,1,0,0,
238,196.35,3,1,0,0,
238,195.97,4,1,0,0,
238,195.99,5,1,0,0,
238,196.35,1,1,0,0,
238,195.96,2,1,0,0,
238,195.97,3,1,0,0,
238,196.35,4,1,0,0,
238,282.74,5,2,0,0,
238,282.74,1,2,0,0,
238,282.74,2,2,0,0,
238,282.74,3,2,0,0,
238,282.74,4,2,0,0,
238,282.74,5,2,0,0,
238,282.74,1,2,0,0,
238,282.74,2,2,0,0,
238,282.74,3,2,0,0,
238,282.74,4,2,0,1,
238,502.66,5,2,0,0,
238,502.66,1,2,0,0,
238,502.66,2,2,0,0,
238,502.66,3,2,0,0,
238,502.66,4,2,0,0,
238,502.66,5,2,0,0,
238,502.66,1,2,0,0,
238,502.66,2,2,0,0,
238,502.66,3,2,0,0,
238,502.66,4,2,0,0,
238,70.69,5,2,0,0,
238,70.69,1,2,0,0,
238,70.69,2,2,0,0,
238,70.69,3,2,0,0,
238,70.69,4,2,0,0,
238,70.69,5,2,0,0,
238,70.69,1,2,0,0,
238,70.69,2,2,0,0,
238,70.69,3,2,0,0,
238,70.69,4,2,3,4,
238,950.33,5,1,0,0,
238,950.33,1,1,0,0,
238,950.33,2,1,0,0,
238,950.33,3,1,0,0,
238,950.33,4,1,0,0,
238,950.33,5,1,0,0,
238,950.33,1,1,0,0,
238,950.33,2,1,0,0,
238,950.33,3,1,0,0,
238,950.33,4,1,0,0,
239,785.40,1,1,0,0,
239,785.05,1,1,0,0,
239,785.40,1,1,0,0,
239,785.40,1,1,0,0,
239,785.03,1,1,0,0,
239,785.40,1,1,0,0,
239,785.05,1,1,0,0,
239,785.05,1,1,0,0,
239,785.40,1,1,0,0,
239,785.40,1,1,0,0,
239,785.40,5,1,0,0,
239,785.01,1,1,0,0,
239,785.00,2,1,0,0,
239,785.01,3,1,0,0,
239,785.40,4,1,0,0,
239,785.40,5,1,0,0,
239,785.04,1,1,0,0,
239,785.03,2,1,0,0,
239,785.03,3,1,0,0,
239,785.00,4,1,0,0,
239,196.35,5,1,0,0,
239,196.35,1,1,0,0,
239,195.99,2,1,0,0,
239,196.35,3,1,0,0,
239,196.35,4,1,0,0,
239,196.35,5,1,0,0,
239,196.00,1,1,0,0,
239,196.35,2,1,0,0,
239,196.35,3,1,-1,2,
239,195.96,4,1,0,0,
239,282.39,5,2,0,0,
239,282.74,1,2,0,0,
239,282.74,2,2,0,0,
239,282.74,3,2,-1,2,
239,282.74,4,2,0,0,
239,282.74,5,2,0,0,
239,282.74,1,2,0,0,
239,282.74,2,2,0,0,
239,282.74,3,2,0,0,
239,282.74,4,2,-1,2,
239,502.66,5,2,2,3,
239,502.66,1,2,0,0,
239,502.66,2,2,0,0,
239,502.66,3,2,0,0,
239,502.66,4,2,0,0,
239,502.66,5,2,0,0,
239,502.66,1,2,2,3,
239,502.66,2,2,0,0,
239,502.66,3,2,0,0,
239,502.66,4,2,0,0,
239,70.69,5,2,3,4,
239,70.69,1,2,0,0,
239,70.69,2,2,0,0,
239,70.69,3,2,0,0,
239,70.69,4,2,0,0,
239,70.69,5,2,0,0,
239,70.69,1,2,0,0,
239,70.69,2,2,2,3,
239,70.69,3,2,0,0,
239,70.69,4,2,0,0,
239,950.33,5,1,0,0,
239,950.33,1,1,-1,2,
239,950.33,2,1,0,0,
239,950.33,3,1,0,0,
239,950.33,4,1,0,0,
239,950.33,5,1,0,0,
239,950.33,1,1,0,0,
239,950.33,2,1,0,1,
239,949.96,3,1,0,0,
239,950.33,4,1,0,0,
240,785.40,1,1,0,0,
240,785.40,1,1,0,0,
240,785.40,1,1,0,0,
240,785.40,1,1,0,0,
240,785.40,1,1,0,0,
240,785.03,1,1,0,0,
240,785.40,1,1,0,0,
240,785.40,1,1,0,0,
240,785.40,1,1,0,0,
240,785.40,1,1,0,0,
240,785.40,5,1,0,0,
240,785.40,1,1,0,0,
240,785.40,2,1,0,0,
240,785.01,3,1,0,0,
240,785.02,4,1,0,0,
240,785.40,5,1,0,0,
240,785.40,1,1,0,0,
240,785.40,2,1,0,1,
240,785.40,3,1,0,0,
240,784.99,4,1,0,1,
240,196.35,5,1,0,0,
240,196.35,1,1,0,0,
240,195.96,2,1,0,0,
240,195.99,3,1,0,0,
240,195.99,4,1,0,0,
240,196.35,5,1,0,0,
240,196.35,1,1,0,0,
240,195.98,2,1,0,0,
240,196.35,3,1,0,0,
240,196.35,4,1,0,0,
240,282.74,5,2,0,0,
240,282.74,1,2,0,0,
240,282.39,2,2,3,4,
240,282.38,3,2,0,0,
240,282.74,4,2,3,4,
240,282.74,5,2,0,0,
240,282.74,1,2,0,1,
240,282.74,2,2,0,1,
240,282.39,3,2,-1,2,
240,282.74,4,2,-1,2,
240,502.66,5,2,0,0,
240,502.66,1,2,0,0,
240,502.66,2,2,0,0,
240,502.66,3,2,0,0,
240,502.29,4,2,0,0,
240,502.30,5,2,0,0,
240,502.30,1,2,0,0,
240,502.66,2,2,0,0,
240,502.66,3,2,0,0,
240,502.66,4,2,0,0,
240,70.69,5,2,0,0,
240,70.69,1,2,3,4,
240,70.69,2,2,3,4,
240,70.69,3,2,3,4,
240,70.69,4,2,3,4,
240,70.69,5,2,0,0,
240,70.69,1,2,3,4,
240,70.69,2,2,3,4,
240,70.69,3,2,0,0,
240,70.69,4,2,0,0,
240,950.33,5,1,0,0,
240,950.33,1,1,0,0,
240,950.33,2,1,0,0,
240,950.33,3,1,0,0,
240,950.33,4,1,0,0,
240,950.33,5,1,0,0,
240,950.33,1,1,0,1,
240,950.33,2,1,0,0,
240,950.33,3,1,3,4,
240,950.33,4,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,1,1,0,0,
241,785.40,5,1,0,0,
241,195.99,5,1,0,0,
241,195.98,1,1,0,0,
241,196.35,2,1,0,0,
241,196.35,3,1,0,0,
241,196.35,4,1,0,0,
241,196.35,5,1,0,0,
241,196.35,1,1,0,0,
241,195.98,2,1,0,0,
241,195.96,3,1,2,3,
241,196.35,4,1,0,0,
241,282.38,5,2,0,0,
241,282.74,1,2,0,0,
241,282.37,2,2,2,3,
241,282.74,3,2,0,0,
241,282.38,4,2,0,0,
241,282.74,5,2,0,1,
241,282.35,1,2,0,0,
241,282.38,2,2,0,0,
241,282.74,3,2,0,0,
241,282.36,4,2,0,0,
241,502.66,5,2,0,0,
241,502.66,1,2,0,0,
241,502.30,2,2,0,0,
241,502.66,3,2,0,0,
241,502.66,4,2,0,0,
241,502.66,5,2,0,1,
241,502.66,1,2,3,4,
241,502.29,2,2,-1,2,
241,502.66,3,2,0,0,
241,502.66,4,2,0,0,
241,70.69,5,2,2,3,
241,70.69,1,2,2,3,
241,70.69,2,2,3,4,
241,70.69,3,2,3,4,
241,70.69,4,2,0,0,
241,70.69,5,2,3,4,
241,70.69,1,2,0,0,
241,70.69,2,2,0,0,
241,70.69,3,2,3,4,
241,70.69,4,2,3,4,
241,950.33,5,1,0,0,
241,949.95,1,1,0,0,
241,949.95,2,1,0,1,
241,950.33,3,1,0,0,
241,950.33,4,1,0,0,
241,950.33,5,1,0,0,
241,949.98,1,1,0,0,
241,950.33,2,1,0,0,
241,950.33,3,1,0,0,
241,949.95,4,1,0,0,
242,785.40,1,1,0,0,
242,785.40,1,1,0,0,
242,785.05,1,1,0,0,
242,785.05,1,1,0,0,
242,785.40,1,1,0,0,
242,785.02,1,1,0,0,
242,785.40,1,1,0,0,
242,785.40,1,1,0,0,
242,785.40,1,1,0,0,
242,785.40,1,1,0,0,
242,196.35,5,1,0,0,
242,196.35,1,1,0,0,
242,195.96,2,1,0,0,
242,196.35,3,1,0,0,
242,196.35,4,1,0,1,
242,195.96,5,1,0,0,
242,195.97,1,1,0,0,
242,196.35,2,1,0,0,
242,196.35,3,1,0,0,
242,195.97,4,1,0,0,
242,282.36,5,2,0,0,
242,282.74,1,2,0,0,
242,282.74,2,2,0,0,
242,282.39,3,2,0,0,
242,282.36,4,2,0,0,
242,282.74,5,2,0,0,
242,282.38,1,2,0,0,
242,282.74,2,2,3,4,
242,282.38,3,2,0,0,
242,282.74,4,2,0,0,
242,502.28,5,2,0,0,
242,502.66,1,2,0,0,
242,502.30,2,2,0,1,
242,502.66,3,2,0,0,
242,502.66,4,2,0,0,
242,502.66,5,2,0,0,
242,502.30,1,2,0,0,
242,502.29,2,2,0,0,
242,502.66,3,2,3,4,
242,502.66,4,2,0,0,
242,70.69,5,2,0,0,
242,70.69,1,2,3,4,
242,70.69,2,2,0,0,
242,70.69,3,2,0,1,
242,70.69,4,2,0,0,
242,70.69,5,2,2,3,
242,70.69,1,2,0,0,
242,70.69,2,2,3,4,
242,70.69,3,2,0,0,
242,70.69,4,2,0,1,
242,950.33,5,1,0,0,
242,950.33,1,1,0,0,
242,949.96,2,1,2,3,
242,950.33,3,1,0,0,
242,949.97,4,1,0,1,
242,950.33,5,1,0,0,
242,950.33,1,1,0,0,
242,949.96,2,1,3,4,
242,950.33,3,1,0,1,
242,949.97,4,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,785.40,1,1,0,0,
243,196.35,5,1,0,0,
243,196.35,1,1,0,0,
243,196.35,2,1,0,0,
243,196.00,3,1,0,0,
243,196.35,4,1,0,0,
243,196.35,5,1,0,0,
243,195.95,1,1,0,0,
243,196.35,2,1,0,0,
243,196.35,3,1,0,0,
243,196.35,4,1,0,0,
243,282.36,5,2,0,0,
243,282.74,1,2,0,0,
243,282.35,2,2,0,0,
